Test1-Montage_-0.2606,24,410
Test1-Montage_-0.2826,24,410
Test1-Montage_-0.7072,24,410
Test1-Montage_-0.2625,24,410
Test1-Montage_-0.7072,24,410
Test1-Montage_-0.2454,24,410
Test1-Montage_-0.6901,24,410
